expression,meaning,example,domain
big*woo\ope:nou,Compositional expression using A*B\C:D,big*woo\ope:nou,conditional
wuw*des\boo:rsn,Compositional expression using A*B\C:D,wuw*des\boo:rsn,conditional
twi*sgl\fry:ity,Compositional expression using A*B\C:D,twi*sgl\fry:ity,conditional
ear*len\tem:pos,Compositional expression using A*B\C:D,ear*len\tem:pos,conditional
ful*ovr\bre:fis,Compositional expression using A*B\C:D,ful*ovr\bre:fis,conditional
han*sqr\ontology:brg,Compositional expression using A*B\C:D,han*sqr\ontology:brg,conditional
hbl*hor\ele:cry,Compositional expression using A*B\C:D,hbl*hor\ele:cry,conditional
tan*bra\drft:so,Compositional expression using A*B\C:D,tan*bra\drft:so,conditional
mutex*hun\kar:sit,Compositional expression using A*B\C:D,mutex*hun\kar:sit,conditional
frm*ast\mkt:jok,Compositional expression using A*B\C:D,frm*ast\mkt:jok,conditional
mem*oft\lex:kit,Compositional expression using A*B\C:D,mem*oft\lex:kit,conditional
ocp*mos\clr:cmpr,Compositional expression using A*B\C:D,ocp*mos\clr:cmpr,conditional
lef*ban\sev:wuw,Compositional expression using A*B\C:D,lef*ban\sev:wuw,conditional
sgl*rfn\agt:poi,Compositional expression using A*B\C:D,sgl*rfn\agt:poi,conditional
maj*rhy\cub:nor,Compositional expression using A*B\C:D,maj*rhy\cub:nor,conditional
jus*zer\eid:fix,Compositional expression using A*B\C:D,jus*zer\eid:fix,conditional
mem*fli\xfr:mut,Compositional expression using A*B\C:D,mem*fli\xfr:mut,conditional
evo*anch\thn:chu,Compositional expression using A*B\C:D,evo*anch\thn:chu,conditional
pyr*ins\gla:via,Compositional expression using A*B\C:D,pyr*ins\gla:via,conditional
wor*fry\continuation:async,Compositional expression using A*B\C:D,wor*fry\continuation:async,conditional
cnt*drft\lik:wol,Compositional expression using A*B\C:D,cnt*drft\lik:wol,conditional
flat*spr\trn:neg,Compositional expression using A*B\C:D,flat*spr\trn:neg,conditional
sof*hol\cau:pru,Compositional expression using A*B\C:D,sof*hol\cau:pru,conditional
vegt*ontology\eat:oth,Compositional expression using A*B\C:D,vegt*ontology\eat:oth,conditional
foldable*tex\fra:fea,Compositional expression using A*B\C:D,foldable*tex\fra:fea,conditional
ana*obs\pos:dqe,Compositional expression using A*B\C:D,ana*obs\pos:dqe,conditional
som*wgt\prt:rationalism,Compositional expression using A*B\C:D,som*wgt\prt:rationalism,conditional
otp*bow\whe:ric,Compositional expression using A*B\C:D,otp*bow\whe:ric,conditional
nil*cvg\sho:pty,Compositional expression using A*B\C:D,nil*cvg\sho:pty,conditional
sho*hos\tan:cow,Compositional expression using A*B\C:D,sho*hos\tan:cow,conditional
mtc*sty\functor:ave,Compositional expression using A*B\C:D,mtc*sty\functor:ave,conditional
prb*boa\pin:vsn,Compositional expression using A*B\C:D,prb*boa\pin:vsn,conditional
fri*try\frt:rig,Compositional expression using A*B\C:D,fri*try\frt:rig,conditional
iff*setl\pus:vag,Compositional expression using A*B\C:D,iff*setl\pus:vag,conditional
stg*resp\tex:bea,Compositional expression using A*B\C:D,stg*resp\tex:bea,conditional
puz*nan\sed:gro,Compositional expression using A*B\C:D,puz*nan\sed:gro,conditional
roc*ana\unf:brc,Compositional expression using A*B\C:D,roc*ana\unf:brc,conditional
alt*bel\cmpr:sic,Compositional expression using A*B\C:D,alt*bel\cmpr:sic,conditional
wai*unc\lis:prd,Compositional expression using A*B\C:D,wai*unc\lis:prd,conditional
phs*opt\grd:big,Compositional expression using A*B\C:D,phs*opt\grd:big,conditional
liq*seq\idealism:sma,Compositional expression using A*B\C:D,liq*seq\idealism:sma,conditional
((telo@mds)*itr^0.46):clp,Compositional expression using ((A@B)*C^X):D,((telo@mds)*itr^0.46):clp,nested
((joi@cav)*tig^0.37):err,Compositional expression using ((A@B)*C^X):D,((joi@cav)*tig^0.37):err,nested
((onc@eud)*agt^0.15):neu,Compositional expression using ((A@B)*C^X):D,((onc@eud)*agt^0.15):neu,nested
((mer@lmt)*rad^0.38):prx,Compositional expression using ((A@B)*C^X):D,((mer@lmt)*rad^0.38):prx,nested
((sli@pai)*mil^0.37):udc,Compositional expression using ((A@B)*C^X):D,((sli@pai)*mil^0.37):udc,nested
((for@jac)*pok^0.43):fru,Compositional expression using ((A@B)*C^X):D,((for@jac)*pok^0.43):fru,nested
((frut@idl)*wil^0.29):gle,Compositional expression using ((A@B)*C^X):D,((frut@idl)*wil^0.29):gle,nested
((gel@acc)*sha^0.53):bri,Compositional expression using ((A@B)*C^X):D,((gel@acc)*sha^0.53):bri,nested
((invariant@gel)*wea^0.43):dra,Compositional expression using ((A@B)*C^X):D,((invariant@gel)*wea^0.43):dra,nested
((slo@ale)*min^0.84):liq,Compositional expression using ((A@B)*C^X):D,((slo@ale)*min^0.84):liq,nested
((eye@bir)*coa^0.33):sty,Compositional expression using ((A@B)*C^X):D,((eye@bir)*coa^0.33):sty,nested
((del@snc)*tau^0.58):yir,Compositional expression using ((A@B)*C^X):D,((del@snc)*tau^0.58):yir,nested
((par@pun)*var^0.15):arg,Compositional expression using ((A@B)*C^X):D,((par@pun)*var^0.15):arg,nested
((por@ani)*ris^0.80):ina,Compositional expression using ((A@B)*C^X):D,((por@ani)*ris^0.80):ina,nested
((fea@myt)*ext^0.90):oxi,Compositional expression using ((A@B)*C^X):D,((fea@myt)*ext^0.90):oxi,nested
((jun@conv)*rub^0.20):phoneme,Compositional expression using ((A@B)*C^X):D,((jun@conv)*rub^0.20):phoneme,nested
((amb@exp)*puz^0.38):ris,Compositional expression using ((A@B)*C^X):D,((amb@exp)*puz^0.38):ris,nested
((nee@chu)*net^0.13):crs,Compositional expression using ((A@B)*C^X):D,((nee@chu)*net^0.13):crs,nested
((fai@gla)*vegt^0.42):urg,Compositional expression using ((A@B)*C^X):D,((fai@gla)*vegt^0.42):urg,nested
((app@ctx)*ome^0.69):lon,Compositional expression using ((A@B)*C^X):D,((app@ctx)*ome^0.69):lon,nested
((bes@ele)*nea^0.16):ctc,Compositional expression using ((A@B)*C^X):D,((bes@ele)*nea^0.16):ctc,nested
((ang@crsn)*clm^0.93):ski,Compositional expression using ((A@B)*C^X):D,((ang@crsn)*clm^0.93):ski,nested
((wal@bnd)*rna^0.47):def,Compositional expression using ((A@B)*C^X):D,((wal@bnd)*rna^0.47):def,nested
((onc@ontology)*bef^0.55):sat,Compositional expression using ((A@B)*C^X):D,((onc@ontology)*bef^0.55):sat,nested
((eps@sof)*bes^0.18):epo,Compositional expression using ((A@B)*C^X):D,((eps@sof)*bes^0.18):epo,nested
((bac@swm)*sch^0.81):bra,Compositional expression using ((A@B)*C^X):D,((bac@swm)*sch^0.81):bra,nested
((blo@red)*ova^0.69):grt,Compositional expression using ((A@B)*C^X):D,((blo@red)*ova^0.69):grt,nested
((fab@wod)*clr^0.36):cli,Compositional expression using ((A@B)*C^X):D,((fab@wod)*clr^0.36):cli,nested
((fri@ify)*conv^0.30):mls,Compositional expression using ((A@B)*C^X):D,((fri@ify)*conv^0.30):mls,nested
((sof@obe)*ufy^0.27):glu,Compositional expression using ((A@B)*C^X):D,((sof@obe)*ufy^0.27):glu,nested
((get@shr)*cont^0.73):crys,Compositional expression using ((A@B)*C^X):D,((get@shr)*cont^0.73):crys,nested
((morphology@frut)*dut^0.19):mis,Compositional expression using ((A@B)*C^X):D,((morphology@frut)*dut^0.19):mis,nested
((dra@aes)*emp^0.14):ign,Compositional expression using ((A@B)*C^X):D,((dra@aes)*emp^0.14):ign,nested
((cir@avg)*xpt^0.11):pyr,Compositional expression using ((A@B)*C^X):D,((cir@avg)*xpt^0.11):pyr,nested
((cul@den)*dna^0.40):prl,Compositional expression using ((A@B)*C^X):D,((cul@den)*dna^0.40):prl,nested
((ear@hal)*intersection^0.84):unc,Compositional expression using ((A@B)*C^X):D,((ear@hal)*intersection^0.84):unc,nested
((kit@grapheme)*bus^0.83):lit,Compositional expression using ((A@B)*C^X):D,((kit@grapheme)*bus^0.83):lit,nested
((mou@avg)*zen^0.52):sli,Compositional expression using ((A@B)*C^X):D,((mou@avg)*zen^0.52):sli,nested
((lib@dow)*drk^0.29):bou,Compositional expression using ((A@B)*C^X):D,((lib@dow)*drk^0.29):bou,nested
((sup@bea)*ash^0.95):sou,Compositional expression using ((A@B)*C^X):D,((sup@bea)*ash^0.95):sou,nested
((may@sid)*brg^0.37):lib,Compositional expression using ((A@B)*C^X):D,((may@sid)*brg^0.37):lib,nested
((mac@aqu)*whi^0.83):phonology,Compositional expression using ((A@B)*C^X):D,((mac@aqu)*whi^0.83):phonology,nested
((jok@tuple)*cli^0.33):qui,Compositional expression using ((A@B)*C^X):D,((jok@tuple)*cli^0.33):qui,nested
((ski@gue)*syn^0.65):off,Compositional expression using ((A@B)*C^X):D,((ski@gue)*syn^0.65):off,nested
((src@mov)*vec^0.39):wax,Compositional expression using ((A@B)*C^X):D,((src@mov)*vec^0.39):wax,nested
((skp@sno)*sem^0.60):slh,Compositional expression using ((A@B)*C^X):D,((skp@sno)*sem^0.60):slh,nested
((drf@rim)*jum^0.12):hue,Compositional expression using ((A@B)*C^X):D,((drf@rim)*jum^0.12):hue,nested
((kee@crrt)*either^0.79):ash,Compositional expression using ((A@B)*C^X):D,((kee@crrt)*either^0.79):ash,nested
((prd@gla)*obj^0.15):thu,Compositional expression using ((A@B)*C^X):D,((prd@gla)*obj^0.15):thu,nested
((abl@div)*cri^0.29):boi,Compositional expression using ((A@B)*C^X):D,((abl@div)*cri^0.29):boi,nested
((lad@srf)*jun^0.68):chi,Compositional expression using ((A@B)*C^X):D,((lad@srf)*jun^0.68):chi,nested
((tha@man)*ant^0.60):hyp,Compositional expression using ((A@B)*C^X):D,((tha@man)*ant^0.60):hyp,nested
((som@strt)*gam^0.63):oft,Compositional expression using ((A@B)*C^X):D,((som@strt)*gam^0.63):oft,nested
((rep@thu)*off^0.32):intersection,Compositional expression using ((A@B)*C^X):D,((rep@thu)*off^0.32):intersection,nested
((sts@inp)*mor^0.37):rul,Compositional expression using ((A@B)*C^X):D,((sts@inp)*mor^0.37):rul,nested
((seh@van)*tra^0.19):hyp,Compositional expression using ((A@B)*C^X):D,((seh@van)*tra^0.19):hyp,nested
((box@cmt)*vic^0.36):any,Compositional expression using ((A@B)*C^X):D,((box@cmt)*vic^0.36):any,nested
((bio@hyd)*oxi^0.13):agr,Compositional expression using ((A@B)*C^X):D,((bio@hyd)*oxi^0.13):agr,nested
((hyd@mut)*record^0.71):category,Compositional expression using ((A@B)*C^X):D,((hyd@mut)*record^0.71):category,nested
((fog@ergo)*you^0.88):bol,Compositional expression using ((A@B)*C^X):D,((fog@ergo)*you^0.88):bol,nested
((dew@mam)*oxy^0.79):traversable,Compositional expression using ((A@B)*C^X):D,((dew@mam)*oxy^0.79):traversable,nested
((now@app)*cut^0.27):geo,Compositional expression using ((A@B)*C^X):D,((now@app)*cut^0.27):geo,nested
((bir@hil)*tkn^0.83):sum,Compositional expression using ((A@B)*C^X):D,((bir@hil)*tkn^0.83):sum,nested
((tuple@ban)*gel^0.51):epo,Compositional expression using ((A@B)*C^X):D,((tuple@ban)*gel^0.51):epo,nested
((ers@box)*hns^0.48):clst,Compositional expression using ((A@B)*C^X):D,((ers@box)*hns^0.48):clst,nested
((roa@inflection)*rst^0.73):art,Compositional expression using ((A@B)*C^X):D,((roa@inflection)*rst^0.73):art,nested
((anc@pur)*hou^0.10):prd,Compositional expression using ((A@B)*C^X):D,((anc@pur)*hou^0.10):prd,nested
((cer@unc)*arc^0.43):ros,Compositional expression using ((A@B)*C^X):D,((cer@unc)*arc^0.43):ros,nested
((nal@oxi)*nam^0.47):dar,Compositional expression using ((A@B)*C^X):D,((nal@oxi)*nam^0.47):dar,nested
((per@clr)*ima^0.12):agr,Compositional expression using ((A@B)*C^X):D,((per@clr)*ima^0.12):agr,nested
((morphology@stw)*chk^0.94):ity,Compositional expression using ((A@B)*C^X):D,((morphology@stw)*chk^0.94):ity,nested
((dan@eps)*frt^0.80):thn,Compositional expression using ((A@B)*C^X):D,((dan@eps)*frt^0.80):thn,nested
((sil@kin)*woo^0.21):cos,Compositional expression using ((A@B)*C^X):D,((sil@kin)*woo^0.21):cos,nested
((opn@so)*ope^0.57):emp,Compositional expression using ((A@B)*C^X):D,((opn@so)*ope^0.57):emp,nested
((stg@stk)*sid^0.45):orb,Compositional expression using ((A@B)*C^X):D,((stg@stk)*sid^0.45):orb,nested
((mcal@foc)*prv^0.73):stb,Compositional expression using ((A@B)*C^X):D,((mcal@foc)*prv^0.73):stb,nested
((whr@lux)*err^0.57):obe,Compositional expression using ((A@B)*C^X):D,((whr@lux)*err^0.57):obe,nested
((sem@nir)*jum^0.83):jac,Compositional expression using ((A@B)*C^X):D,((sem@nir)*jum^0.83):jac,nested
((see@str)*tem^0.27):monad,Compositional expression using ((A@B)*C^X):D,((see@str)*tem^0.27):monad,nested
((her@alw)*som^0.79):new,Compositional expression using ((A@B)*C^X):D,((her@alw)*som^0.79):new,nested
((cos@whet)*flo^0.88):eva,Compositional expression using ((A@B)*C^X):D,((cos@whet)*flo^0.88):eva,nested
((prb@wid)*try^0.69):lnk,Compositional expression using ((A@B)*C^X):D,((prb@wid)*try^0.69):lnk,nested
((reb@hlu)*wan^0.64):wuw,Compositional expression using ((A@B)*C^X):D,((reb@hlu)*wan^0.64):wuw,nested
((ist@cra)*gue^0.84):sat,Compositional expression using ((A@B)*C^X):D,((ist@cra)*gue^0.84):sat,nested
((cls@urg)*gus^0.91):vag,Compositional expression using ((A@B)*C^X):D,((cls@urg)*gus^0.91):vag,nested
((goo@meit)*embd^0.16):mou,Compositional expression using ((A@B)*C^X):D,((goo@meit)*embd^0.16):mou,nested
((fal@mutex)*tha^0.87):loc,Compositional expression using ((A@B)*C^X):D,((fal@mutex)*tha^0.87):loc,nested
((sha@result)*ver^0.40):rum,Compositional expression using ((A@B)*C^X):D,((sha@result)*ver^0.40):rum,nested
((lft@viz)*mam^0.68):ist,Compositional expression using ((A@B)*C^X):D,((lft@viz)*mam^0.68):ist,nested
((bik@sqr)*eat^0.53):cat,Compositional expression using ((A@B)*C^X):D,((bik@sqr)*eat^0.53):cat,nested
((ast@rls)*ify^0.78):poi,Compositional expression using ((A@B)*C^X):D,((ast@rls)*ify^0.78):poi,nested
((dna@flo)*rus^0.65):ptat,Compositional expression using ((A@B)*C^X):D,((dna@flo)*rus^0.65):ptat,nested
((rem@hex)*combinator^0.82):rew,Compositional expression using ((A@B)*C^X):D,((rem@hex)*combinator^0.82):rew,nested
((fmt@rcv)*fnc^0.56):fth,Compositional expression using ((A@B)*C^X):D,((fmt@rcv)*fnc^0.56):fth,nested
((gle@sac)*pit^0.16):sle,Compositional expression using ((A@B)*C^X):D,((gle@sac)*pit^0.16):sle,nested
((enc@midf)*tun^0.24):rhy,Compositional expression using ((A@B)*C^X):D,((enc@midf)*tun^0.24):rhy,nested
((fac@ora)*hlu^0.33):tid,Compositional expression using ((A@B)*C^X):D,((fac@ora)*hlu^0.33):tid,nested
((dri@cau)*bus^0.63):org,Compositional expression using ((A@B)*C^X):D,((dri@cau)*bus^0.63):org,nested
((jar@otp)*ana^0.19):stb,Compositional expression using ((A@B)*C^X):D,((jar@otp)*ana^0.19):stb,nested
((lok@pra)*unc^0.32):sno,Compositional expression using ((A@B)*C^X):D,((lok@pra)*unc^0.32):sno,nested
(ato ± aro ± dur)@ovr,Compositional expression using (A±B±C)@D,(ato ± aro ± dur)@ovr,superposition
(chst ± pun ± hrt)@owl,Compositional expression using (A±B±C)@D,(chst ± pun ± hrt)@owl,superposition
(mkt ± nir ± hab)@dns,Compositional expression using (A±B±C)@D,(mkt ± nir ± hab)@dns,superposition
(wet ± fit ± rcv)@lst,Compositional expression using (A±B±C)@D,(wet ± fit ± rcv)@lst,superposition
(lin ± fam ± chu)@eps,Compositional expression using (A±B±C)@D,(lin ± fam ± chu)@eps,superposition
(combinator ± rub ± oft)@tkn,Compositional expression using (A±B±C)@D,(combinator ± rub ± oft)@tkn,superposition
(pow ± ask ± pap)@fai,Compositional expression using (A±B±C)@D,(pow ± ask ± pap)@fai,superposition
(kin ± snc ± gnr)@hub,Compositional expression using (A±B±C)@D,(kin ± snc ± gnr)@hub,superposition
(so ± don ± dut)@rof,Compositional expression using (A±B±C)@D,(so ± don ± dut)@rof,superposition
(sty ± cry ± phenomenology)@dus,Compositional expression using (A±B±C)@D,(sty ± cry ± phenomenology)@dus,superposition
(fre ± alg ± sco)@wro,Compositional expression using (A±B±C)@D,(fre ± alg ± sco)@wro,superposition
(pap ± fol ± cls)@lmt,Compositional expression using (A±B±C)@D,(pap ± fol ± cls)@lmt,superposition
(den ± nut ± pun)@bus,Compositional expression using (A±B±C)@D,(den ± nut ± pun)@bus,superposition
(outp ± fak ± kni)@tow,Compositional expression using (A±B±C)@D,(outp ± fak ± kni)@tow,superposition
(cmpr ± tas ± agt)@bir,Compositional expression using (A±B±C)@D,(cmpr ± tas ± agt)@bir,superposition
(key ± wre ± nud)@sed,Compositional expression using (A±B±C)@D,(key ± wre ± nud)@sed,superposition
(bli ± eye ± cla)@smo,Compositional expression using (A±B±C)@D,(bli ± eye ± cla)@smo,superposition
(stk ± poe ± cup)@option,Compositional expression using (A±B±C)@D,(stk ± poe ± cup)@option,superposition
(lov ± cst ± off)@prl,Compositional expression using (A±B±C)@D,(lov ± cst ± off)@prl,superposition
(lambda ± itr ± els)@urg,Compositional expression using (A±B±C)@D,(lambda ± itr ± els)@urg,superposition
(off ± lef ± rub)@lex,Compositional expression using (A±B±C)@D,(off ± lef ± rub)@lex,superposition
(sha ± rel ± cle)@wou,Compositional expression using (A±B±C)@D,(sha ± rel ± cle)@wou,superposition
(fth ± lea ± and)@tpr,Compositional expression using (A±B±C)@D,(fth ± lea ± and)@tpr,superposition
(net ± ari ± try)@apt,Compositional expression using (A±B±C)@D,(net ± ari ± try)@apt,superposition
(ins ± wei ± rat)@tes,Compositional expression using (A±B±C)@D,(ins ± wei ± rat)@tes,superposition
(rul ± rep ± lnk)@vegt,Compositional expression using (A±B±C)@D,(rul ± rep ± lnk)@vegt,superposition
(fru ± ergo ± continuation)@ber,Compositional expression using (A±B±C)@D,(fru ± ergo ± continuation)@ber,superposition
(let ± gro ± end)@spcy,Compositional expression using (A±B±C)@D,(let ± gro ± end)@spcy,superposition
(dns ± nec ± monoid)@stb,Compositional expression using (A±B±C)@D,(dns ± nec ± monoid)@stb,superposition
(pkg ± eny ± man)@fai,Compositional expression using (A±B±C)@D,(pkg ± eny ± man)@fai,superposition
(cal ± tan ± traversable)@ban,Compositional expression using (A±B±C)@D,(cal ± tan ± traversable)@ban,superposition
(kne ± prc ± let)@pdg,Compositional expression using (A±B±C)@D,(kne ± prc ± let)@pdg,superposition
(bar ± tig ± nan)@wes,Compositional expression using (A±B±C)@D,(bar ± tig ± nan)@wes,superposition
(ahi ± gam ± gnrt)@tow,Compositional expression using (A±B±C)@D,(ahi ± gam ± gnrt)@tow,superposition
(kil ± cot ± asm)@loy,Compositional expression using (A±B±C)@D,(kil ± cot ± asm)@loy,superposition
(low ± pri ± opn)@fue,Compositional expression using (A±B±C)@D,(low ± pri ± opn)@fue,superposition
(pos ± hav ± neu)@qui,Compositional expression using (A±B±C)@D,(pos ± hav ± neu)@qui,superposition
(cyc ± fue ± ang)@eud,Compositional expression using (A±B±C)@D,(cyc ± fue ± ang)@eud,superposition
(trn ± gol ± che)@bli,Compositional expression using (A±B±C)@D,(trn ± gol ± che)@bli,superposition
(fun ± unk ± clo)@mat,Compositional expression using (A±B±C)@D,(fun ± unk ± clo)@mat,superposition
(generator ± emp ± are)@bef,Compositional expression using (A±B±C)@D,(generator ± emp ± are)@bef,superposition
(roa ± tau ± pal)@bon,Compositional expression using (A±B±C)@D,(roa ± tau ± pal)@bon,superposition
(mon ± sol ± ste)@wil,Compositional expression using (A±B±C)@D,(mon ± sol ± ste)@wil,superposition
